ED_ID_CSV,COUNTY,PROVINCE,GEOGDESC,T1_1AGETT_2006,T2_1PLBP_2006,T2_1PLN_2006,T2_1IEN_2006,T2_1LTN_2006,T2_1LTBP_2006,PLN_PRE_2006,T1_1AGETT_2011,T1_2T_2011,T2_1PLBP_2011,T2_1IEN_2011,T2_1PLN_2011,PLN_PRE_2011,T1_1AGETT_2016,T1_2T_2016,T2_1PLBP_2016,T2_1IEN_2016,T2_1PLN_2016,T2_5PL_2016,PLN_PRE_2016
147023,LOUTH,Leinster,Faughart,901,0,0,882,0,0,0.00,991,991,0,963,0,0.00,953,953,3,926,3,3,0.31
77094,KERRY,Munster,Kilfelim,235,0,0,231,0,0,0.00,244,244,0,231,0,0.00,247,247,0,237,0,0,0.00
157101,MAYO,Connacht,Kilmaine,963,0,0,903,1,1,0.00,988,988,0,926,0,0.00,960,960,1,913,1,1,0.10
27002,CAVAN,Ulster,Arvagh,887,1,1,809,17,16,0.11,925,925,8,807,8,0.86,959,959,11,825,9,7,0.94
247066,WEXFORD,Leinster,Killag,394,0,0,364,0,0,0.00,445,445,1,406,1,0.22,448,448,1,400,1,2,0.22
247059,WEXFORD,Leinster,Kilbora,361,0,0,346,0,0,0.00,390,390,6,370,6,1.54,387,387,0,376,0,0,0.00
177004,MONAGHAN,Ulster,Anny,331,0,0,309,0,0,0.00,376,376,0,347,0,0.00,376,376,0,349,0,0,0.00
57083,DONEGAL,Ulster,An Ghrafaidh,207,0,0,190,0,0,0.00,181,181,3,155,3,1.66,157,157,0,138,0,0,0.00
167024,MEATH,Leinster,Culmullin,1024,6,6,967,1,1,0.59,1054,1054,6,994,5,0.47,1142,1142,3,1080,2,5,0.18
268125,DUBLIN,Leinster,Raheny-Greendale,2268,13,13,2127,10,11,0.57,2161,2161,13,2012,14,0.65,2169,2169,15,1993,15,19,0.69
267039,DUBLIN,Leinster,Cabinteely-Pottery,4816,18,18,4378,8,8,0.37,4833,4833,84,4188,89,1.84,4997,4997,91,4464,99,117,1.98
47059,CORK,Munster,Butlerstown,400,0,0,367,0,0,0.00,433,433,3,403,4,0.92,411,411,0,378,0,0,0.00
167012,MEATH,Leinster,Boherboy,302,0,0,291,0,0,0.00,297,297,0,287,0,0.00,317,317,1,299,1,1,0.32
117049,LEITRIM,Connacht,Greaghglass / Stralongford,345,0,0,303,0,0,0.00,358,358,0,313,0,0.00,332,332,0,293,0,0,0.00
57107,DONEGAL,Ulster,Letterkenny Urban,1832,92,93,1474,0,0,5.08,1931,1931,131,1359,146,7.56,2199,2199,145,1466,152,151,6.91
128023,LIMERICK,Munster,Glentworth C,549,5,6,517,0,0,1.09,524,524,0,509,0,0.00,502,502,2,494,2,2,0.40
48071,CORK,Munster,Turners Cross A,874,46,48,726,17,16,5.49,758,758,23,643,24,3.17,817,817,31,655,37,32,4.53
57132,DONEGAL,Ulster,Rosnakill,247,0,0,240,0,0,0.00,261,261,0,248,0,0.00,260,260,0,242,0,0,0.00
227019,WATERFORD,Munster,Carrigcastle,273,0,0,253,0,0,0.00,282,282,0,262,0,0.00,269,269,0,252,0,0,0.00
97003,KILKENNY,Leinster,Attanagh,367,5,5,351,0,0,1.36,395,395,0,384,0,0.00,385,385,0,378,0,0,0.00
117022,LEITRIM,Connacht,Cloone,324,0,0,309,0,0,0.00,333,333,0,310,0,0.00,336,336,0,313,0,0,0.00
67093,GALWAY,Connacht,Dunmore South,856,11,11,791,0,0,1.29,812,812,9,725,12,1.48,837,837,19,759,23,28,2.75
247008,WEXFORD,Leinster,Ballyanne,707,0,0,693,0,0,0.00,785,785,0,763,0,0.00,790,790,3,774,3,3,0.38
237002,WESTMEATH,Leinster,Ardnagragh,425,0,1,393,2,0,0.24,441,441,2,396,3,0.68,412,412,3,366,5,4,1.21
17049,CARLOW,Leinster,Tinnahinch,663,0,0,631,0,0,0.00,677,677,3,623,3,0.44,648,648,2,610,2,1,0.31
197026,ROSCOMMON,Connacht,Caltragh,251,0,0,243,0,0,0.00,275,275,0,268,0,0.00,260,260,0,253,0,0,0.00
247003,WEXFORD,Leinster,Ardcavan,2553,51,50,2360,4,6,1.96,2758,2758,47,2517,47,1.70,2841,2841,49,2596,50,62,1.76
187028,OFFALY,Leinster,Derryad,244,3,3,235,0,0,1.23,248,248,3,240,3,1.21,252,252,5,235,5,6,1.98
47190,CORK,Munster,Kilcor,325,0,1,303,0,0,0.31,377,377,4,357,4,1.06,392,392,3,361,4,3,1.02
267093,DUBLIN,Leinster,Hollywood,993,0,0,969,0,0,0.00,1259,1259,2,1191,2,0.16,1397,1397,6,1323,5,4,0.36
197053,ROSCOMMON,Connacht,Drumdaff,437,1,1,402,0,0,0.23,434,434,3,392,4,0.92,445,445,0,415,0,0,0.00
107027,LAOIS,Leinster,Clash,310,0,0,305,0,0,0.00,366,366,0,351,0,0.00,370,370,0,359,0,0,0.00
227084,WATERFORD,Munster,St. Mary's,631,2,2,611,0,0,0.32,726,726,0,696,0,0.00,685,685,3,634,3,4,0.44
128010,LIMERICK,Munster,Castle C,960,28,29,842,13,13,3.02,1171,1171,81,903,83,7.09,1245,1245,50,949,43,54,3.45
97029,KILKENNY,Leinster,Coolcraheen,495,0,0,472,0,0,0.00,521,521,0,487,0,0.00,520,520,0,486,0,0,0.00
157153,MAYO,Connacht,Westport Urban,4767,108,108,4139,19,21,2.27,5543,5543,320,4269,355,6.40,5847,5847,318,4410,363,393,6.21
27060,CAVAN,Ulster,Killykeen,532,0,0,501,0,1,0.00,584,584,0,554,0,0.00,602,602,2,565,6,3,1.00
177022,MONAGHAN,Ulster,Clones,456,0,0,431,0,0,0.00,472,472,0,442,0,0.00,452,452,0,427,0,0,0.00
127029,LIMERICK,Munster,Boola,142,0,0,139,0,0,0.00,138,138,0,136,0,0.00,145,145,0,138,0,0,0.00
67210,GALWAY,Connacht,Toberroe,313,2,2,283,0,0,0.64,321,321,2,300,2,0.62,300,300,3,288,3,4,1.00
247114,WEXFORD,Leinster,Tombrack,610,2,2,588,0,0,0.33,689,689,3,647,2,0.29,730,730,2,681,2,2,0.27
217008,TIPPERARY,Munster,Ardsallagh,453,2,2,407,0,0,0.44,435,435,0,393,0,0.00,434,434,2,400,2,3,0.46
47188,CORK,Munster,Kilcatherine,774,0,0,671,5,3,0.00,804,804,5,687,5,0.62,804,804,2,684,3,4,0.37
117047,LEITRIM,Connacht,Gortnagullion,279,0,0,245,0,0,0.00,266,266,0,233,0,0.00,292,292,0,263,0,0,0.00
67088,GALWAY,Connacht,Doorus,667,0,0,591,0,0,0.00,748,748,1,675,1,0.13,813,813,5,718,5,3,0.62
97038,KILKENNY,Leinster,Ennisnag,557,2,2,512,0,0,0.36,545,545,1,492,1,0.18,518,518,0,475,0,0,0.00
268054,DUBLIN,Leinster,Crumlin D,3981,64,68,3580,13,15,1.71,3992,3992,72,3488,78,1.95,4089,4089,54,3624,71,69,1.74
197003,ROSCOMMON,Connacht,Annaghmore,325,0,0,303,0,0,0.00,325,325,0,300,0,0.00,295,295,0,276,0,0,0.00
117051,LEITRIM,Connacht,Keeldra,203,0,0,202,0,0,0.00,198,198,0,193,0,0.00,179,179,2,173,2,2,1.12
67054,GALWAY,Connacht,Castletaylor,478,2,2,448,1,1,0.42,574,574,3,524,3,0.52,630,630,0,581,0,0,0.00
97090,KILKENNY,Leinster,Rathealy,166,0,0,163,0,0,0.00,214,214,0,209,0,0.00,206,206,0,200,0,0,0.00
157137,MAYO,Connacht,Shrule,1056,5,6,969,0,0,0.57,1131,1131,4,1039,6,0.53,1159,1159,12,1044,12,10,1.04
237062,WESTMEATH,Leinster,Killare,352,0,0,338,0,0,0.00,362,362,0,345,0,0.00,361,361,2,324,2,2,0.55
47135,CORK,Munster,Dripsey,1373,0,0,1303,0,0,0.00,1466,1466,8,1386,8,0.55,1495,1495,13,1415,11,14,0.74
47139,CORK,Munster,Dromina,543,0,0,516,0,0,0.00,605,605,0,563,0,0.00,626,626,0,595,0,0,0.00
127006,LIMERICK,Munster,Anglesborough,325,0,0,309,0,0,0.00,336,336,2,322,2,0.60,339,339,3,319,3,3,0.88
37054,CLARE,Munster,Drummaan,568,0,0,498,0,0,0.00,585,585,0,511,0,0.00,605,605,0,535,0,0,0.00
27005,CAVAN,Ulster,Ballintemple,459,0,0,444,0,0,0.00,460,460,0,445,0,0.00,434,434,0,423,0,0,0.00
67197,GALWAY,Connacht,Sailearna,1351,1,1,1270,0,0,0.07,1448,1448,6,1349,7,0.48,1453,1453,9,1344,9,9,0.62
177034,MONAGHAN,Ulster,Donaghmoyne,641,0,0,637,0,0,0.00,674,674,7,646,7,1.04,685,685,2,671,2,6,0.29
57102,DONEGAL,Ulster,Knock,1483,9,9,1372,21,22,0.61,1796,1796,73,1594,75,4.18,1809,1809,55,1616,54,61,2.99
27053,CAVAN,Ulster,Kilcogy,365,0,0,356,0,0,0.00,434,434,0,410,0,0.00,427,427,0,411,0,0,0.00
47046,CORK,Munster,Bawncross,351,1,1,336,0,0,0.28,325,325,0,307,0,0.00,345,345,0,335,0,0,0.00
247105,WEXFORD,Leinster,St. Mary's,548,0,0,529,0,0,0.00,664,664,4,614,5,0.75,689,689,13,651,13,14,1.89
247022,WEXFORD,Leinster,Ballyvaldon,649,6,6,602,0,0,0.92,698,698,3,636,3,0.43,728,728,1,653,1,1,0.14
77054,KERRY,Munster,Coom,1906,32,32,1796,0,0,1.68,1983,1983,47,1835,48,2.42,1982,1982,56,1823,59,54,2.98
97083,KILKENNY,Leinster,Pilltown,1566,14,14,1441,1,1,0.89,1792,1792,14,1626,14,0.78,1835,1835,12,1687,15,18,0.82
157130,MAYO,Connacht,Pontoon,410,0,0,387,0,0,0.00,473,473,3,430,3,0.63,486,486,0,450,2,0,0.41
47283,CORK,Munster,Rossmore,272,6,6,227,0,0,2.21,316,316,0,270,0,0.00,343,343,3,299,3,2,0.87
87001,KILDARE,Leinster,Athy Rural,2477,37,36,2190,11,11,1.45,3671,3671,173,3088,188,5.12,3834,3834,190,3226,198,242,5.16
217090,TIPPERARY,Munster,Kilbarron,561,2,2,502,0,0,0.36,601,601,0,542,0,0.00,604,604,6,548,7,7,1.16
47100,CORK,Munster,Clonmeen,258,0,0,238,4,4,0.00,279,279,0,251,0,0.00,285,285,0,261,0,0,0.00
67152,GALWAY,Connacht,Kiltullagh,648,0,1,615,0,0,0.15,702,702,5,655,5,0.71,745,745,2,702,2,2,0.27
157136,MAYO,Connacht,Glenco / Sheskin,115,0,0,112,0,0,0.00,97,97,0,93,0,0.00,91,91,0,86,0,0,0.00
57054,DONEGAL,Ulster,An Dúchoraidh,85,0,0,76,0,0,0.00,85,85,0,76,0,0.00,88,88,0,81,0,0,0.00
57008,DONEGAL,Ulster,Ballintra,681,0,0,640,0,0,0.00,692,692,0,618,5,0.72,687,687,0,629,0,0,0.00
37092,CLARE,Munster,Killuran,391,0,0,358,1,1,0.00,412,412,6,374,6,1.46,413,413,3,366,3,3,0.73
67174,GALWAY,Connacht,Moat,162,0,0,157,0,0,0.00,176,176,0,172,0,0.00,147,147,1,142,1,0,0.68
268048,DUBLIN,Leinster,Clontarf West C,3432,79,81,2748,13,13,2.36,3366,3366,60,2780,69,2.05,3659,3659,62,2971,55,57,1.50
247011,WEXFORD,Leinster,Ballycarney,371,4,4,345,0,0,1.08,432,432,0,400,0,0.00,429,429,4,392,3,3,0.70
107035,LAOIS,Leinster,Cuffsborough,236,3,3,223,0,0,1.27,297,297,2,280,2,0.67,332,332,1,315,1,2,0.30
127075,LIMERICK,Munster,Glenagower,508,9,9,477,0,0,1.77,527,527,7,491,7,1.33,494,494,1,475,0,1,0.00
167007,MEATH,Leinster,Ballinlough,174,0,0,166,3,3,0.00,223,223,3,209,5,2.24,215,215,5,203,7,7,3.26
37136,CLARE,Munster,Rath,235,0,0,212,0,0,0.00,275,275,1,240,0,0.00,249,249,1,220,1,0,0.40
217129,TIPPERARY,Munster,Monsea,634,0,0,600,0,0,0.00,681,681,2,636,2,0.29,642,642,0,605,0,0,0.00
97076,KILKENNY,Leinster,Moneenroe,1255,0,0,1191,0,0,0.00,1316,1316,0,1240,0,0.00,1270,1270,3,1205,3,4,0.24
68003,GALWAY,Connacht,Bearna,12631,281,279,10405,101,107,2.21,14384,14384,597,11490,654,4.55,15185,15185,547,12630,604,690,3.98
77137,KERRY,Munster,An Mhin Aird,385,2,2,350,0,0,0.52,388,388,1,344,1,0.26,368,368,0,347,0,0,0.00
77128,KERRY,Munster,Listowel Urban,3861,25,25,3460,75,81,0.65,4205,4205,124,3646,132,3.14,4260,4260,162,3680,172,186,4.04
157066,MAYO,Connacht,Crossmolina South,805,5,5,750,0,0,0.62,878,878,0,823,0,0.00,824,824,2,766,2,4,0.24
57047,DONEGAL,Ulster,Cró Chaorach,121,0,0,119,0,0,0.00,121,121,0,119,0,0.00,120,120,0,117,0,0,0.00
237053,WESTMEATH,Leinster,Hilltown,243,0,0,224,0,0,0.00,264,264,0,238,0,0.00,268,268,0,249,0,0,0.00
47178,CORK,Munster,Inishkenny,5223,246,256,4359,39,37,4.90,5522,5522,470,4251,484,8.76,5650,5650,443,4567,458,497,8.11
67178,GALWAY,Connacht,Mounthazel,450,0,0,409,0,0,0.00,496,496,2,449,2,0.40,515,515,0,478,0,0,0.00
257035,WICKLOW,Leinster,Ennereilly,389,0,0,348,0,0,0.00,382,382,0,360,0,0.00,411,411,0,377,0,0,0.00
47196,CORK,Munster,Kildorrery,507,3,3,461,14,14,0.59,632,632,5,568,5,0.79,744,744,13,672,13,13,1.75
17031,CARLOW,Leinster,Leighlinbridge,1480,14,14,1356,4,3,0.95,1558,1558,41,1393,46,2.95,1641,1641,36,1492,37,40,2.25
67015,GALWAY,Connacht,Aughrim,570,0,0,542,0,0,0.00,595,595,0,572,0,0.00,576,576,4,555,4,4,0.69
57018,DONEGAL,Ulster,Buncrana Urban,3331,42,42,2982,20,21,1.26,3452,3452,159,2964,173,5.01,3396,3396,143,2822,151,167,4.45
67065,GALWAY,Connacht,Cloonkeen,280,0,0,271,0,0,0.00,310,310,0,306,0,0.00,305,305,4,287,4,4,1.31
27021,CAVAN,Ulster,Carrafin,361,0,0,340,0,0,0.00,417,417,0,370,0,0.00,400,400,2,364,3,4,0.75
217031,TIPPERARY,Munster,Borrisoleigh,1178,11,11,1070,5,5,0.93,1231,1231,14,1098,15,1.22,1215,1215,7,1124,8,8,0.66
217075,TIPPERARY,Munster,Finnoe,184,0,0,174,0,0,0.00,188,188,1,175,1,0.53,201,201,1,178,1,3,0.50
47157,CORK,Munster,Glanlough,183,0,0,131,0,0,0.00,180,180,0,135,0,0.00,201,201,5,144,6,5,2.99
87087,KILDARE,Leinster,Timahoe South,711,1,1,662,0,0,0.14,772,772,2,719,2,0.26,845,845,9,782,9,13,1.07
77092,KERRY,Munster,Kilcummin,1659,1,1,1533,7,7,0.06,2026,2026,14,1869,16,0.79,2090,2090,22,1924,22,28,1.05
37038,CLARE,Munster,Coolmeen,234,0,0,219,0,0,0.00,222,222,1,214,1,0.45,235,235,3,225,3,7,1.28
67035,GALWAY,Connacht,Belclare,742,0,0,704,0,0,0.00,794,794,1,758,1,0.13,753,753,2,717,1,2,0.13
217113,TIPPERARY,Munster,Kiltinan,291,0,0,263,0,0,0.00,332,332,1,303,1,0.30,313,313,3,286,3,3,0.96
217177,TIPPERARY,Munster,Nenagh East Urban,2602,148,142,2112,77,79,5.46,2912,2912,230,2236,243,8.34,3175,3175,199,2459,208,240,6.55
157024,MAYO,Connacht,Ballycroy South,371,0,0,357,0,0,0.00,343,343,0,325,0,0.00,333,333,0,306,0,0,0.00
137041,LONGFORD,Leinster,Ledwithstown,283,0,0,271,0,0,0.00,356,356,5,319,5,1.40,363,363,7,325,7,8,1.93
127094,LIMERICK,Munster,Kilmallock,2184,36,36,2009,0,0,1.65,2373,2373,80,2133,83,3.50,2394,2394,77,2186,81,84,3.38
67081,GALWAY,Connacht,Derrycunlagh / Derrylea,238,1,1,206,0,0,0.42,309,309,4,247,4,1.29,313,313,3,260,3,3,0.96
197052,ROSCOMMON,Connacht,Danesfort,738,34,34,584,19,20,4.61,865,865,53,674,53,6.13,827,827,37,678,39,42,4.72
147002,LOUTH,Leinster,Ardee Urban,4256,42,46,3798,54,53,1.08,4554,4554,120,3987,129,2.83,4919,4919,125,4388,130,147,2.64
127059,LIMERICK,Munster,Doon West,220,0,0,215,0,0,0.00,240,240,0,235,0,0.00,237,237,2,234,2,2,0.84
177063,MONAGHAN,Ulster,Raferagh,456,0,0,434,4,4,0.00,460,460,0,441,0,0.00,448,448,0,433,0,0,0.00
57105,DONEGAL,Ulster,An Leargaidh Mhór,557,1,1,542,0,0,0.18,578,578,3,545,2,0.35,557,557,10,527,9,10,1.62
217089,TIPPERARY,Munster,Inishlounaght,3063,20,20,2865,7,7,0.65,3324,3324,132,2867,144,4.33,3348,3348,128,2942,142,171,4.24
27078,CAVAN,Ulster,Scrabby,564,0,0,535,0,0,0.00,605,605,3,573,3,0.50,609,609,4,547,4,4,0.66
157056,MAYO,Connacht,Cloonmore,501,4,4,447,0,0,0.80,492,492,3,423,5,1.02,438,438,0,385,0,0,0.00
97040,KILKENNY,Leinster,Farnoge,279,0,0,276,0,0,0.00,297,297,0,284,0,0.00,304,304,0,294,0,0,0.00
77060,KERRY,Munster,Doire Fhíonáin,156,0,3,139,0,0,1.92,189,189,0,156,0,0.00,179,179,0,156,0,0,0.00
267152,DUBLIN,Leinster,Templeogue-Orwell,2294,7,6,2215,0,0,0.26,2138,2138,8,2056,7,0.33,2056,2056,4,1944,2,6,0.10
267130,DUBLIN,Leinster,Sutton,5800,55,56,5320,29,31,0.97,5609,5609,55,5055,57,1.02,5680,5680,38,5153,38,49,0.67
267145,DUBLIN,Leinster,Tallaght-Millbrook,3539,25,25,3280,35,34,0.71,3290,3290,46,3014,47,1.43,3386,3386,55,3104,56,66,1.65
47141,CORK,Munster,Dunbeacon,194,0,0,151,3,3,0.00,199,199,2,144,3,1.51,173,173,1,135,2,2,1.16
17016,CARLOW,Leinster,Corries,500,0,0,464,0,0,0.00,532,532,0,496,0,0.00,537,537,1,509,1,1,0.19
157071,MAYO,Connacht,Derry,216,0,0,199,0,0,0.00,195,195,0,177,0,0.00,175,175,1,161,1,2,0.57
47174,CORK,Munster,Imphrick,299,9,9,272,0,0,3.01,311,311,1,293,1,0.32,344,344,1,314,1,1,0.29
267160,DUBLIN,Leinster,Turnapin,1692,28,28,1485,63,63,1.65,1683,1683,37,1446,41,2.44,1700,1700,33,1494,35,35,2.06
267042,DUBLIN,Leinster,Churchtown-Castle,1236,1,1,1107,0,0,0.08,1287,1287,11,1163,11,0.85,1476,1476,29,1330,31,33,2.10
217120,TIPPERARY,Munster,Lisronagh,789,0,0,751,0,0,0.00,905,905,5,838,5,0.55,883,883,6,837,7,10,0.79
67092,GALWAY,Connacht,Dunmore North,541,3,3,499,0,0,0.55,597,597,5,528,5,0.84,568,568,5,525,5,5,0.88
67112,GALWAY,Connacht,Kellysgrove,339,0,0,317,0,0,0.00,387,387,0,345,0,0.00,361,361,0,338,0,0,0.00
167032,MEATH,Leinster,Galtrim,612,1,1,580,0,0,0.16,666,666,3,627,3,0.45,736,736,1,672,1,1,0.14
207069,SLIGO,Connacht,Shancough,139,0,0,126,0,0,0.00,153,153,1,143,1,0.65,123,123,0,113,0,2,0.00
47063,CORK,Munster,Caherduggan,501,8,9,462,0,0,1.80,540,540,6,501,8,1.48,619,619,10,540,10,11,1.62
67004,GALWAY,Connacht,Abbeyville,247,0,0,238,0,0,0.00,280,280,2,259,2,0.71,270,270,3,253,3,3,1.11
87079,KILDARE,Leinster,Rathangan,1484,26,25,1360,0,0,1.68,2272,2272,38,2084,40,1.76,2508,2508,52,2336,56,66,2.23
197030,ROSCOMMON,Connacht,Carrowreagh,465,0,0,453,0,0,0.00,534,534,0,514,0,0.00,525,525,0,508,0,0,0.00
268067,DUBLIN,Leinster,Finglas South B,3293,16,18,3065,13,13,0.55,3868,3868,171,3279,181,4.68,4206,4206,157,3488,166,177,3.95
127024,LIMERICK,Munster,Ballynoe,443,0,1,431,0,0,0.23,452,452,0,434,0,0.00,469,469,0,451,0,0,0.00
157097,MAYO,Connacht,Killala,1251,2,3,1163,2,2,0.24,1310,1310,6,1212,6,0.46,1256,1256,1,1156,1,1,0.08
237077,WESTMEATH,Leinster,Moydrum,2457,10,9,2286,5,5,0.37,2794,2794,91,2423,103,3.69,2922,2922,101,2536,108,128,3.70
57044,DONEGAL,Ulster,An Craoslach,680,0,0,613,0,0,0.00,764,764,0,680,0,0.00,740,740,0,676,0,0,0.00
157079,MAYO,Connacht,Garrymore,454,0,0,434,0,0,0.00,465,465,0,437,0,0.00,460,460,0,430,0,0,0.00
87078,KILDARE,Leinster,Quinsborough,136,0,0,132,0,0,0.00,145,145,0,137,0,0.00,160,160,2,146,2,2,1.25
77026,KERRY,Munster,Banawn,213,0,0,184,0,0,0.00,222,222,0,188,0,0.00,226,226,0,202,0,0,0.00
87022,KILDARE,Leinster,Castledermot,1292,13,14,1223,0,0,1.08,1609,1609,39,1478,43,2.67,1637,1637,49,1508,54,51,3.30
187023,OFFALY,Leinster,Clonygowan,423,0,0,409,0,0,0.00,535,535,3,518,2,0.37,567,567,2,552,1,2,0.18
257004,WICKLOW,Leinster,Arklow No. 1 Urban,9034,218,222,8046,48,55,2.46,9817,9817,513,8385,559,5.69,9976,9976,479,8667,528,589,5.29
97052,KILKENNY,Leinster,Jerpoint West,186,0,0,175,0,0,0.00,259,259,0,237,0,0.00,269,269,0,250,0,0,0.00
47054,CORK,Munster,Blarney,5137,77,77,4746,9,9,1.50,5310,5310,180,4655,193,3.63,5607,5607,146,4992,143,175,2.55
87090,KILDARE,Leinster,Athy East Urban,3218,70,68,2802,13,16,2.11,3867,3867,182,3055,203,5.25,3910,3910,171,3260,176,202,4.50
197014,ROSCOMMON,Connacht,Ballydangan,648,3,2,609,0,0,0.31,702,702,6,672,6,0.85,720,720,8,695,8,9,1.11
77129,KERRY,Munster,Lixnaw,781,9,9,714,0,0,1.15,1016,1016,18,938,18,1.77,1050,1050,25,943,24,30,2.29
197024,ROSCOMMON,Connacht,Buckill,367,4,3,324,0,0,0.82,374,374,0,326,0,0.00,334,334,0,291,0,0,0.00
48023,CORK,Munster,Fair Hill C,4003,18,20,3873,0,2,0.50,3715,3715,29,3502,29,0.78,3610,3610,30,3412,33,35,0.91
197013,ROSCOMMON,Connacht,Ballintober,686,1,1,641,0,0,0.15,758,758,5,687,6,0.79,736,736,3,678,3,3,0.41
77040,KERRY,Munster,Caragh,836,0,0,758,0,0,0.00,881,881,3,785,4,0.45,948,948,3,833,2,2,0.21
267096,DUBLIN,Leinster,Killiney North,3187,12,10,2933,0,0,0.31,3367,3367,25,2931,24,0.71,3330,3330,19,2948,18,31,0.54
257061,WICKLOW,Leinster,Avoca,811,5,5,739,0,0,0.62,682,682,1,607,0,0.00,744,744,4,673,4,3,0.54
107095,LAOIS,Leinster,Tinnahinch,151,0,0,148,0,0,0.00,175,175,0,166,0,0.00,165,165,0,160,0,0,0.00
117046,LEITRIM,Connacht,Gortermone,300,2,2,295,0,0,0.67,289,289,2,281,2,0.69,270,270,0,261,0,0,0.00
67200,GALWAY,Connacht,Scainimh,617,2,1,583,0,0,0.16,684,684,0,635,0,0.00,612,612,0,589,0,0,0.00
77029,KERRY,Munster,Beal,161,0,0,148,0,0,0.00,162,162,0,153,0,0.00,143,143,0,133,0,0,0.00
257015,WICKLOW,Leinster,Baltinglass,2371,36,36,2142,16,15,1.52,2614,2614,45,2371,45,1.72,2720,2720,57,2434,61,59,2.24
37072,CLARE,Munster,Kilcloher,688,0,0,660,0,0,0.00,689,689,0,665,0,0.00,709,709,2,666,3,4,0.42
247009,WEXFORD,Leinster,Ballybeg,423,0,0,413,0,0,0.00,557,557,3,526,3,0.54,586,586,1,542,1,1,0.17
117056,LEITRIM,Connacht,Kiltubbrid,146,0,0,130,0,0,0.00,153,153,0,133,0,0.00,153,153,2,124,1,2,0.65
47315,CORK,Munster,Na hUláin,605,26,26,534,0,0,4.30,632,632,30,562,30,4.75,597,597,20,540,20,21,3.35
37015,CLARE,Munster,Boston,284,0,0,249,1,1,0.00,294,294,0,266,0,0.00,288,288,0,257,0,0,0.00
177021,MONAGHAN,Ulster,Church Hill,568,0,0,535,0,0,0.00,667,667,2,640,2,0.30,723,723,5,671,4,8,0.55
268072,DUBLIN,Leinster,Grange B,2841,109,109,2495,22,19,3.84,4565,4565,367,3624,396,8.67,5326,5326,354,3990,373,400,7.00
267128,DUBLIN,Leinster,Stillorgan-Mount Merrion,2359,13,13,2194,0,0,0.55,2407,2407,2,2153,2,0.08,2383,2383,13,2200,14,13,0.59
267054,DUBLIN,Leinster,Clonmethan,622,9,10,586,0,0,1.61,790,790,11,703,12,1.52,837,837,10,766,13,24,1.55
57095,DONEGAL,Ulster,Killea,1488,0,0,1413,13,13,0.00,1860,1860,0,1711,0,0.00,1793,1793,0,1645,0,0,0.00
137011,LONGFORD,Leinster,Breanrisk,707,1,1,674,1,1,0.14,816,816,1,766,1,0.12,839,839,3,790,3,3,0.36
127053,LIMERICK,Munster,Croagh,684,2,2,649,0,0,0.29,748,748,1,698,1,0.13,773,773,7,720,7,8,0.91
167065,MEATH,Leinster,Navan Rural,23513,417,433,20281,514,539,1.84,26657,26657,899,22040,956,3.59,28117,28117,1091,23582,1170,1348,4.16
97015,KILKENNY,Leinster,Boolyglass,136,0,0,134,0,0,0.00,124,124,2,117,2,1.61,135,135,0,129,0,0,0.00
37019,CLARE,Munster,Cahermurphy,217,4,4,195,0,0,1.84,196,196,0,185,0,0.00,201,201,0,187,0,0,0.00
67017,GALWAY,Connacht,Ballinasloe Urban,5981,230,231,5233,58,55,3.86,6449,6449,381,5315,417,6.47,6660,6660,356,5536,382,431,5.74
267011,DUBLIN,Leinster,Ballinteer-Meadowbroads,1560,7,6,1439,3,4,0.38,1530,1530,11,1376,11,0.72,1639,1639,12,1478,11,9,0.67
37134,CLARE,Munster,Quin,1041,14,14,954,0,0,1.34,1454,1454,26,1286,28,1.93,1476,1476,26,1342,24,33,1.63
77111,KERRY,Munster,Kilnanare,872,0,0,808,0,0,0.00,1011,1011,4,933,5,0.49,989,989,3,918,3,7,0.30
257005,WICKLOW,Leinster,Aughrim,1405,10,11,1272,0,0,0.78,1760,1760,38,1569,38,2.16,1858,1858,41,1669,41,47,2.21
157052,MAYO,Connacht,Clogher,495,0,0,460,0,0,0.00,552,552,0,510,0,0.00,551,551,0,522,0,0,0.00
247111,WEXFORD,Leinster,The Leap,882,1,1,854,1,1,0.11,964,964,3,923,3,0.31,984,984,6,939,7,9,0.71
257081,WICKLOW,Leinster,Bray No. 2,6097,161,164,5018,52,54,2.69,6192,6192,222,4795,231,3.73,6414,6414,217,5100,221,244,3.45
237086,WESTMEATH,Leinster,Portloman,312,0,0,307,0,0,0.00,328,328,0,317,0,0.00,318,318,0,310,0,0,0.00
67006,GALWAY,Connacht,Ahascragh,619,9,9,583,0,0,1.45,637,637,8,602,8,1.26,605,605,10,563,10,11,1.65
97049,KILKENNY,Leinster,Grange,799,0,0,753,0,0,0.00,833,833,4,783,4,0.48,868,868,2,819,2,2,0.23
47143,CORK,Munster,Dungourney,536,0,0,511,0,0,0.00,664,664,0,624,0,0.00,755,755,23,649,25,28,3.31
57010,DONEGAL,Ulster,Ballyarr,455,0,0,426,0,0,0.00,622,622,0,566,0,0.00,643,643,1,598,0,0,0.00
237072,WESTMEATH,Leinster,Ballinalack / Lackan,607,0,0,565,0,0,0.00,681,681,0,562,0,0.00,599,599,0,483,0,0,0.00
